company_id;sub_category_id;keyword;is_regex;case_sensitive;match_type;pattern_description;min_amount;max_amount;valid_days;valid_months;priority;is_active;match_count;last_matched_at;auto_learned;learning_source;effectiveness_score;false_positive_count;true_positive_count;last_reviewed_at;reviewed_by
1;225;cod_alkes;0;0;contains;Generic fallback for COD Alkes;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;226;cod_layanan;0;0;contains;Generic fallback for COD Layanan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;77;meja_&_kursi;0;0;contains;Generic fallback for Meja & Kursi;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;76;obat_generic_lainnya;0;0;contains;Generic fallback for Obat Generic Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;229;merchant_qr_lainnya;0;0;contains;Generic fallback for Merchant QR Lainnya;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;193;reimburse_bensin_karyawan;0;0;contains;Generic fallback for Reimburse Bensin Karyawan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;220;klinik_umum;0;0;contains;Generic fallback for Klinik Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;212;bon_perbaikan_outlet_lain;0;0;contains;Generic fallback for Bon Perbaikan Outlet Lain;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;108;transfer_fee_bank_lain;0;0;contains;Generic fallback for Transfer Fee Bank Lain;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;210;pajak_mobil_operasional;0;0;contains;Generic fallback for Pajak Mobil Operasional;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;89;tunjangan_transport_part-time;0;0;contains;Generic fallback for Tunjangan Transport Part-time;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;255;reimburse_tol;0;0;contains;Generic fallback for Reimburse Tol;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;79;furniture_display;0;0;contains;Generic fallback for Furniture Display;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;254;reimburse_parkir;0;0;contains;Generic fallback for Reimburse Parkir;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;200;biaya_materai;0;0;contains;Generic fallback for Biaya Materai;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;250;fee_freelancer_marketing;0;0;contains;Generic fallback for Fee Freelancer Marketing;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;276;cat_&_pengecatan;0;0;contains;Generic fallback for Cat & Pengecatan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;152;dividen_umum_umum;0;0;contains;Generic fallback for Dividen - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;150;refund_&_return_umum_umum;0;0;contains;Generic fallback for Refund & Return - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;149;koreksi_transaksi_umum_umum;0;0;contains;Generic fallback for Koreksi Transaksi - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;146;transaksi_tunai_umum_umum;0;0;contains;Generic fallback for Transaksi Tunai - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;153;lain-lain_umum_umum;0;0;contains;Generic fallback for Lain-lain - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;138;kas_kecil_outlet_umum_umum;0;0;contains;Generic fallback for Kas Kecil Outlet - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;130;piutang_umum_umum;0;0;contains;Generic fallback for Piutang - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;73;biaya_kebersihan_&_keamanan_umum_umum;0;0;contains;Generic fallback for Biaya Kebersihan & Keamanan - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;151;investasi_umum_umum;0;0;contains;Generic fallback for Investasi - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;82;sticker_&_spanduk_umum;0;0;contains;Generic fallback for Sticker & Spanduk - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;248;merchandise_umum;0;0;contains;Generic fallback for Merchandise - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;72;biaya_sewa_umum_umum;0;0;contains;Generic fallback for Biaya Sewa - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;184;brosur_&_leaflet_umum;0;0;contains;Generic fallback for Brosur & Leaflet - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;126;pinjaman_diberikan_umum_umum;0;0;contains;Generic fallback for Pinjaman Diberikan - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;127;pelunasan_pinjaman_diterima_umum_umum;0;0;contains;Generic fallback for Pelunasan Pinjaman Diterima - Umum - Umum;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;491;klaim_bpjs_rawat_inap;0;0;contains;Generic fallback for Klaim BPJS Rawat Inap;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;492;pph_23_jasa_profesional;0;0;contains;Generic fallback for PPh 23 Jasa Profesional;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;494;ppn_keluaran_penjualan;0;0;contains;Generic fallback for PPN Keluaran Penjualan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;378;JASA PRAKTEK SPESIALIS.*KALIMALANG;1;0;regex;Doctor fee;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;378;JASA PRAKTEK SPESIALIS KF KALIMALANG;0;0;contains;Full doctor fee;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;376;thr_lebaran;0;0;contains;Generic fallback for THR Lebaran;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;383;KIMIA FARMA APOTEK;0;0;contains;KF Apotek;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;383;DARI KIMIA FARMA;0;0;contains;From KF;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;383;KE KIMIA FARMA;0;0;contains;To KF;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;384;kimia_farma_distribusi;0;0;contains;Generic fallback for Kimia Farma Distribusi;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;490;klaim_bpjs_rawat_jalan;0;0;contains;Generic fallback for Klaim BPJS Rawat Jalan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;488;transfer_dari_outlet_setoran;0;0;contains;Generic fallback for Transfer dari Outlet Setoran;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;487;pemindahan_antar_rekening;0;0;contains;Generic fallback for Pemindahan Antar Rekening;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;480;pbf_utama;0;0;contains;Generic fallback for PBF Utama;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;478;jasa_praktik_dokter_umum_klinik;0;0;contains;Generic fallback for Jasa Praktik Dokter Umum Klinik;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;499;liph_resep_narogong;0;0;contains;Generic fallback for LIPH Resep Narogong;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;500;liph_resep_cikarang;0;0;contains;Generic fallback for LIPH Resep Cikarang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;530;peralatan_diagnostik;0;0;contains;Generic fallback for Peralatan Diagnostik;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;527;alat_medis;0;0;contains;Generic fallback for Alat Medis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;526;maintenance_peralatan_medis;0;0;contains;Generic fallback for Maintenance Peralatan Medis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;352;PERUSAHAAN LISTRIK NEGARA;0;0;contains;PLN full name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;352;LISTRIK NEGARA;0;0;contains;PLN short;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;522;internet_corporate;0;0;contains;Generic fallback for Internet Corporate;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;516;RUMAT.*WISMA;1;0;regex;Rumat Wisma;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;516;RUMATKFWISMA;0;0;contains;Rumat no space;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;516;RUMAT KF WISMA;0;0;contains;Full rumat name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;360;obat_generic_dari_kimia_farma;0;0;contains;Generic fallback for Obat Generic dari Kimia Farma;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;507;transfer_antar_outlet;0;0;contains;Generic fallback for Transfer Antar Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;505;KLINIK.*WISMA;1;0;regex;Klinik + Wisma;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;505;KLINIK KF WISMA;0;0;contains;Full klinik name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;505;KLINIK WISMA ASRI;0;0;contains;Klinik location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;369;gaji_apoteker;0;0;contains;Generic fallback for Gaji Apoteker;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;372;gaji_manajemen;0;0;contains;Generic fallback for Gaji Manajemen;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;501;rumat_klinik_wisma;0;0;contains;Generic fallback for Rumat Klinik Wisma;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;395;transfer_internal_bca;0;0;contains;Generic fallback for Transfer Internal BCA;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;396;transfer_internal_bni;0;0;contains;Generic fallback for Transfer Internal BNI;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;420;liph_pekayon;0;0;contains;Generic fallback for LIPH Pekayon;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;421;liph_kalimalang;0;0;contains;Generic fallback for LIPH Kalimalang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;422;liph_kali_abang;0;0;contains;Generic fallback for LIPH Kali Abang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;453;klaim_bpjs_kesehatan_rawat_inap;0;0;contains;Generic fallback for Klaim BPJS Kesehatan Rawat Inap;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;452;klaim_bpjs_kesehatan_rawat_jalan;0;0;contains;Generic fallback for Klaim BPJS Kesehatan Rawat Jalan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;425;rumat_wisma_asri;0;0;contains;Generic fallback for Rumat Wisma Asri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;450;OTOPAY.*QR.*SUMMARECON;1;0;regex;OTOPAY Summarecon;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;450;OTOPAY QR;0;0;contains;OTOPAY general;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;428;QR.*STATIC;1;0;regex;QR static pattern;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;428;QRIS.*STATIC;1;0;regex;QRIS static;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;448;KLINIK.*WISMA.*SETOR;1;0;regex;Klinik setoran;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;448;SETOR.*KLINIK.*WISMA;1;0;regex;Setoran klinik;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;443;RESEP CB;0;0;contains;Resep identifier;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;443;KF.*007.*RESEP;1;0;regex;KF + number + resep;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;442;RESEP KC;0;0;contains;Resep identifier;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;442;KF.*340.*RESEP;1;0;regex;KF + number + resep;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;419;liph_cikarang;0;0;contains;Generic fallback for LIPH Cikarang;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;418;liph_harapan_indah;0;0;contains;Generic fallback for LIPH Harapan Indah;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;417;liph_narogong;0;0;contains;Generic fallback for LIPH Narogong;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;397;transfer_internal_mandiri;0;0;contains;Generic fallback for Transfer Internal Mandiri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;398;transfer_ke_outlet_operasional;0;0;contains;Generic fallback for Transfer ke Outlet Operasional;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;400;premi_bpjs_kesehatan;0;0;contains;Generic fallback for Premi BPJS Kesehatan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;440;RESEP SUZI;0;0;contains;Resep identifier;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;440;KF.*264.*RESEP;1;0;regex;KF + number + resep;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;440;RESEP.*264;1;0;regex;Resep + number;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;402;klaim_sinar_mas;0;0;contains;Generic fallback for Klaim Sinar Mas;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;403;klaim_hanwha;0;0;contains;Generic fallback for Klaim Hanwha;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;404;klaim_perta;0;0;contains;Generic fallback for Klaim Perta;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;407;pph_21_gaji_karyawan;0;0;contains;Generic fallback for PPh 21 Gaji Karyawan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;409;ppn_masukan_pembelian;0;0;contains;Generic fallback for PPN Masukan Pembelian;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;462;obat_paten_branded;0;0;contains;Generic fallback for Obat Paten Branded;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;455;bop_klinik_wisma_asri;0;0;contains;Generic fallback for BOP Klinik Wisma Asri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;441;RESEP HI;0;0;contains;Resep identifier;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;441;KF.*330.*RESEP;1;0;regex;KF + number + resep;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;565;obat_narkotika_&_psikotropika;0;0;contains;Generic fallback for Obat Narkotika & Psikotropika;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;324;liph_kf_zamrud;0;0;contains;Generic fallback for LIPH KF Zamrud;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;564;obat_cold_chain;0;0;contains;Generic fallback for Obat Cold Chain;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;326;LIPH.*SUMMARECON;1;0;regex;LIPH + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;326;LIPH KF SUMMARECON;0;0;contains;Full LIPH name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;294;KF 0406;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;294;KALIMALANG;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;294;KF KALIMALANG;0;0;contains;KF + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;294;KRG;0;0;contains;Abbreviation;NULL;NULL;NULL;NULL;6;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;328;qris_static_kf_outlet;0;0;contains;Generic fallback for QRIS Static KF Outlet;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;553;pph_final_usaha;0;0;contains;Generic fallback for PPh Final Usaha;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;325;LIPH.*KALIABANG;1;0;regex;LIPH + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;325;LIPH KF KALIABANG;0;0;contains;Full LIPH name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;302;kf_0810_kintamani;0;0;contains;Generic fallback for KF 0810 Kintamani;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;331;ASURANSI SINAR MAS;0;0;contains;Sinar Mas insurance;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;331;SINAR MAS;0;0;contains;Company name;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;332;HANWHA LIFE;0;0;contains;Hanwha insurance;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;332;HANWHA;0;0;contains;Company name;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;323;liph_kf_granwis;0;0;contains;Generic fallback for LIPH KF Granwis;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;322;liph_kf_cibitung;0;0;contains;Generic fallback for LIPH KF Cibitung;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;312;KIMIA FARMA APOTEK;0;0;contains;From KF Apotek;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;312;IRKF BEKASI;0;0;contains;IR KF Bekasi;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;555;liph_klinik_wisma_asri;0;0;contains;Generic fallback for LIPH Klinik Wisma Asri;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;316;LIPH.*0264;1;0;regex;LIPH + KF number;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;316;LIPH.*NAROGONG;1;0;regex;LIPH + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;316;LIPH KF.*0264;1;0;regex;LIPH KF + number;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;568;bonus_kinerja_tahunan;0;0;contains;Generic fallback for Bonus Kinerja Tahunan;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;317;LIPH.*0330;1;0;regex;LIPH + KF number;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;317;LIPH.*HARAPAN;1;0;regex;LIPH + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;318;LIPH.*0340;1;0;regex;LIPH + KF number;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;318;LIPH.*CIKARANG;1;0;regex;LIPH + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;318;LIPH KF CIKARANG;0;0;contains;Full LIPH name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;303;kf_0944_parungkd;0;0;contains;Generic fallback for KF 0944 Parungkd;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;319;liph_kf_pekayon;0;0;contains;Generic fallback for LIPH KF Pekayon;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;320;liph_kf_jati_asih;0;0;contains;Generic fallback for LIPH KF Jati Asih;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;321;LIPH.*0406;1;0;regex;LIPH + KF number;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;321;LIPH.*KALIMALANG;1;0;regex;LIPH + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;333;PERTA LIFE;0;0;contains;Perta insurance;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;333;PERTA;0;0;contains;Company name;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;301;kf_0618_kranji;0;0;contains;Generic fallback for KF 0618 Kranji;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;300;KF 0624;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;300;KF0624;0;0;contains;KF number no space;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;300;CISC;0;0;contains;Location code;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;300;GGC;0;0;contains;Alternative code;NULL;NULL;NULL;NULL;8;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;292;kf_0390_cakung_gede;0;0;contains;Generic fallback for KF 0390 Cakung Gede;NULL;NULL;NULL;NULL;5;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;549;MCM INHOUSETRF DARI;0;0;contains;MCM from vendor;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;549;INHOUSETRF DARI;0;0;contains;Inhouse from;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;548;MCM INHOUSETRF KE;0;0;contains;MCM to employee;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;548;INHOUSETRF KE;0;0;contains;Inhouse to;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;291;KF 0367;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;291;JATI ASIH;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;291;JATIASIH;0;0;contains;No space variant;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;291;KF JATIASIH;0;0;contains;KF + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;290;KF 0347;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;290;PEKAYON;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;290;KF PEKAYON;0;0;contains;KF + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;289;KF 0340;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;289;KF0340;0;0;contains;KF number no space;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;289;KF CIKARANG;0;0;contains;KF + location;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;289;CIKARANG;0;0;contains;Location name;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;289;CKRG;0;0;contains;Abbreviation;NULL;NULL;NULL;NULL;7;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;288;KF 0330;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;288;KF0330;0;0;contains;KF number no space;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;288;HARAPAN INDAH;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;288;HARAPAN INDA;0;0;contains;Common typo;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;288;330;0;0;contains;Number only;NULL;NULL;NULL;NULL;8;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;287;KF 0264;0;0;contains;KF number match;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;287;KF0264;0;0;contains;KF number no space;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;287;KF 264;0;0;contains;KF number no zero;NULL;NULL;NULL;NULL;9;1;0;NULL;0;manual;50;0;0;NULL;NULL
1;287;NAROGONG;0;0;contains;Location name;NULL;NULL;NULL;NULL;10;1;0;NULL;0;manual;50;0;0;NULL;NULL
